1497575388903053900,38871110,3356071,31888253
1497575388952594200,39319628,3392035,32019682
1497575389000954900,39356199,3427999,32113120
1497575389048943700,42228462,3466800,33094020
1497575389097488400,38294727,3501628,32422896
1497575389145114300,40045968,3538172,32585122
1497575389192355900,37454696,3572088,31853546
1497575389239109300,37019587,3605536,31277610
1497575389287191300,37804121,3639734,31186526
1497575389337457400,40291820,3676387,31933129
1497575389385503300,39533437,3712244,32140545
1497575389459464500,41566489,3750098,32920437
1497575389508417200,40208297,3786556,32955383
1497575389557643000,41016896,3823786,33238791
1497575389609748300,38636270,3858599,32647596
1497575389663929400,44514595,3899255,34182572
1497575389711823400,39713703,3935069,33565683
1497575389761858700,38335668,3969470,32756029
1497575389813924700,40504577,4006005,32969175
1497575389860945000,38082315,4040081,32322402
1497575389916126100,44480382,4080522,33990810
1497575389962146800,37183693,4113625,32652813
1497575390012203900,38142865,4147654,32160523
1497575390059237400,37963170,4181470,31810156
1497575390104760000,35842315,4213130,30921813
1497575390153024300,37800395,4246718,31019852
1497575390201132900,39046788,4281518,31481420
1497575390247221300,37470848,4314707,31255234
1497575390295252000,37861219,4348254,31247454
1497575390348119300,45122036,4389027,33576158
1497575390397300700,40455996,4425094,33478802
1497575390443316000,38777426,4459447,32884417
1497575390492378000,38476707,4493464,32433970
1497575390540364300,37682162,4526653,31911339
1497575390608301200,59019197,4581145,38449571
1497575390655893800,38789518,4615354,35883088
1497575390708440900,40477760,4651216,34887827
1497575390757684300,39546674,4686111,33994624
1497575390803677000,38198471,4719624,33028686
1497575390850001900,37351269,4752255,32179819
1497575390897753400,38705143,4786208,32107671
1497575390949054400,42712427,4824135,33353402
1497575390996265700,38898307,4858209,32879504
1497575391048343900,37096099,4890447,32019349
1497575391097417000,40276727,4925833,32526784
1497575391146740000,40749455,4961656,32985786
1497575391196015900,40945031,4997640,33326797
1497575391247319800,37917014,5030559,32562253
1497575391298830300,43610042,5069139,33933589
1497575391349756600,38922712,5102992,33254806
1497575391395819500,37658146,5135547,32444285
1497575391444872400,37152235,5167564,31798146
1497575391494354800,36615513,5199012,31240705
1497575391541008500,38307727,5232121,31451925
1497575392681020500,55789292,5282678,37192855
1497575392724127500,34959362,5312355,33955000
1497575392785092800,45133043,5352175,35280382
1497575392833958100,41158399,5387982,34802897
1497575392886593500,41551457,5424145,34645406
1497575392935959200,40352933,5459074,34169043
1497575392996508300,37268279,5490883,32895810
1497575393055608100,45799532,5531192,34872915
1497575393106426800,42171576,5567832,34897789
1497575393155820500,40157149,5602421,34268977
1497575393203200500,37532350,5634351,33051862
1497575393257431200,42946736,5671664,34062133
1497575393310978800,41954816,5707947,34352837
1497575393370329900,45906295,5748145,35798550
1497575393415438300,36629236,5779026,33691218
1497575393464492800,39048871,5812296,33205962
1497575393510322200,38407833,5844892,32711663
1497575393570280000,51544676,5890591,36634585
1497575393631768000,39843855,5924545,35235985
1497575393678737000,37025607,5955646,33494850
1497575393727263200,39110848,5988801,33121988
1497575393779167000,43676609,6026489,34366499
1497575393829419900,40951754,6061414,34241505
1497575393884073100,44991303,6100344,35465963
1497575393935328600,38150786,6132394,34007907
1497575393981709300,36287878,6162550,32537612
1497575394027063200,38179661,6194567,32265080
1497575394075424000,37682429,6226055,31944478
1497575394127108500,38192238,6258021,31918253
1497575394175009500,35817555,6287581,31142771
1497575394225074400,34264642,6315558,30181331
1497575394277259400,43742574,6352985,32649094
1497575394328339200,42779979,6389412,33823715
1497575394378985800,38311384,6421334,33096947
1497575394431092800,38815778,6453728,32825318
1497575394485516500,41313229,6488588,33466582
1497575394540097500,38322429,6520421,32894047
1497575394590261300,37451486,6551352,32273468
1497575394634940300,35999526,6580801,31437486
1497575394685930200,39653001,6613873,32110988
1497575394733054800,37938214,6645197,31967255
1497575394779427300,38795429,6677347,32158656
1497575394831288700,39790679,6710461,32595512
1497575394882735200,38989472,6742740,32603054
1497575394931368900,38165506,6774162,32345636
1497575394975979700,36060817,6803449,31518063
1497575395033852400,45300692,6841946,33989832
1497575395077821600,37121560,6872226,32850434
1497575395129362400,43250511,6908604,34136580
1497575395179846900,43031413,6944727,34840811
1497575395224973800,36463781,6974246,33157994
1497575395271319200,37345926,7004618,32433804
1497575395315314600,34794482,7032408,31182676
1497575395366794700,44591260,7069967,33578960
1497575395414905400,39552850,7102449,33402368
1497575395459982200,37869942,7133217,32758766
1497575395508595400,37962921,7164047,32404881
1497575395554861500,38856286,7195739,32481756
1497575395603287200,40960766,7229504,33205923
1497575395652554800,38431543,7260706,32831210
1497575395701619200,40630975,7294076,33314864
1497575395751850000,38665631,7325448,32976818
1497575395804475100,43728995,7361851,34401808
1497575395854999400,39973044,7394462,34054018
1497575395907115100,42540610,7429609,34672109
1497575395954659200,37561900,7459741,33447574
1497575396011141000,40946518,7493228,33801696
1497575396056623000,34890496,7520625,32072832
1497575396106843900,39374704,7552479,32477108
1497575396159295000,43433239,7588360,34024980
1497575396205321300,38168026,7618939,33266405
1497575396254882100,41967864,7653288,34033423
1497575396312102500,48148834,7693784,36480439
1497575396365170500,38854376,7724945,34968327
1497575396411628000,38124149,7755344,33829119
1497575396460159100,38110808,7785699,33143712
1497575396505712500,37895590,7815809,32665782
1497575396552441800,37595600,7845589,32285106
1497575396602016100,41279407,7879023,33241554
1497575396649384200,38103127,7909247,32798479
1497575396698670700,40418982,7941757,33278411
1497575396745545300,39112578,7972927,33149583
1497575396803221300,49514497,8014469,36413764
1497575396855128000,38085358,8044540,34706801
1497575396902119900,38975412,8075471,33970707
1497575396945296300,35141220,8102536,32300718
1497575396995409700,39981156,8134415,32854482
1497575397047731000,41318181,8167599,33618444
1497575397097911300,42287377,8201719,34390554
1497575397143292700,37692728,8231210,33381634
1497575397190323200,38160134,8261139,32928649
1497575397239572800,38137432,8291015,32651935
1497575397295247900,36637865,8319362,32006906
1497575397348507700,42659418,8353702,33555046
1497575397396118800,38420309,8383768,33125889
1497575397443754900,39165348,8414550,33109928
1497575397505694100,38165009,8444300,32781674
1497575397577526200,41467280,8477323,33647101
1497575397632351800,40797530,8509644,33953976
1497575397679304400,39060951,8540195,33583213
1497575397725534400,38041141,8569696,33035809
1497575397775720000,36500959,8597627,32215299
1497575397831536300,39578096,8628608,32712961
1497575397880242300,38023464,8658002,32514968
1497575397925901700,37787267,8687132,32322676
1497575397971538400,38703105,8717148,32503585
1497575398032836300,48675326,8757106,35815585
1497575398085863400,41133347,8789482,35384967
1497575398135067400,38854376,8819547,34397604
1497575398184259500,37134181,8847862,33255378
1497575398234318200,40915410,8879929,33786055
1497575398285418200,35601627,8906651,32401269
1497575398340572200,43426598,8941171,34084325
1497575398408215500,56265691,8988495,39218234
1497575398454966900,39138181,9018645,36804387
1497575398500996600,38086508,9047713,35020874
1497575398553453800,41954684,9080620,35194747
1497575398600897000,37882258,9109421,33994422
1497575398673276700,40132916,9140445,33998963
1497575398728960000,44548297,9175853,35421476
1497575398775234300,38764109,9205441,34421057
1497575398828676000,40852109,9237088,34493391
1497575398876075300,39872072,9267723,34224699
1497575398929149100,37732187,9296187,33379002
1497575398978764500,39523144,9326414,33448729
1497575399025265400,35185759,9352273,32100652
1497575399078891500,44328548,9387250,34228685
1497575399137467800,42281862,9420144,34851281
1497575399183486400,38781130,9449505,34103703
1497575399235588500,40021351,9480077,34055586
1497575399279791200,37267312,9507864,33145085
1497575399329609800,37045176,9535402,32529673
1497575399376756200,36486298,9562353,31983202
1497575399424632900,37635374,9590426,32026302
1497575399470234800,37815008,9618650,32112042
1497575399515730300,36814757,9645846,31844636
1497575399568309400,43721332,9679922,33903351
1497575399618139100,37427404,9707669,33120921
1497575399671837000,43945129,9741907,34745845
1497575399731288600,42167443,9774332,35152866
1497575399776890900,36162659,9800721,33472105
1497575399831180800,38733392,9829653,33290939
1497575399880685300,38200749,9858024,33013546
1497575399925462400,37055221,9885222,32481637
1497575399976096300,41636754,9916973,33635313
1497575400025838200,37680744,9944737,33060147
1497575400076394100,39188768,9973981,33201317
1497575400137737200,52683258,10016690,37620060
1497575400196975700,40969908,10047643,36514695
1497575400244639400,38439434,10076035,35041639
1497575400294128700,40838767,10106798,34930234
1497575400344323000,40997799,10137689,34916871
1497575400391844600,38404549,10165956,34078860
1497575400439871500,39940906,10195731,34071457
1497575400485866700,37005313,10222540,33127042
1497575400563207100,59039789,10271358,39635578
1497575400605525100,34906025,10295992,35797618
1497575400649728600,37532869,10323229,34340005
1497575400699069700,38862912,10351769,33894533
1497575400746920200,36229969,10377647,32784329
1497575400792484700,37797614,10405067,32623466
1497575400836311800,36494479,10431156,32110807
1497575400887954400,37235096,10457960,32043011
1497575400940762600,39399905,10486902,32699355
1497575400990862500,41971871,10518387,33921049
1497575401039341900,37612265,10545481,33257119
1497575401086386000,38725559,10573661,33218269
1497575401136278100,40181031,10603269,33664391
1497575401185541600,37775311,10630441,33162168
1497575401231536800,39023556,10658834,33263667
1497575401280882400,37365767,10685541,32794659
1497575401333887700,41937147,10716792,33982777
1497575401380788100,34675681,10740751,32367186
1497575401436051800,43714983,10773725,34301340
1497575401494416400,40410664,10803362,34403752
1497575401546578400,42051929,10834611,34994386
1497575401591184700,35010364,10858787,33090892
1497575401638518600,40234224,10888162,33627565
1497575401690503700,37674231,10914948,33130132
1497575401744766000,40501790,10944535,33741435
1497575401794817400,37122415,10970713,33025774
1497575401842240900,38397871,10998140,33007867
1497575401896435500,38972790,11026115,33183839
1497575401942138400,37921920,11053010,32954302
1497575401996294800,41092222,11083050,33836372
1497575402042470200,37139178,11109106,33099060
1497575402093302900,39065459,11137062,33277068
1497575402152721700,42951774,11168877,34633588
1497575402202732000,38141148,11195849,33905802
1497575402264148600,38280807,11222934,33516092
1497575402323272200,38095947,11249807,33225066
1497575402373013600,40992170,11279549,33982261
1497575402423046500,37670441,11305940,33372652
1497575402473305200,42524323,11337159,34567068
1497575402519927300,38043816,11363865,33847941
1497575402579748500,52772541,11405274,38146496
1497575402627324700,38073314,11431942,36010448
1497575402680992100,45795690,11466306,37209808
1497575402746435700,58395543,11513235,41976692
1497575402799773500,37526298,11539248,38141502
1497575402847687600,39811154,11567520,36575882
1497575402897065700,39625130,11595578,35579030
1497575402947627400,36704961,11620687,34045761
1497575402992661500,36937835,11646004,33202536
1497575403035268800,35165625,11669524,32129721
1497575403082469400,38530464,11696385,32568004
1497575403157145700,63176809,11747865,40744572
1497575403205502800,37783215,11773901,37503237
1497575403252216400,39494860,11801621,36109930
1497575403299009700,37223930,11827044,34547167
1497575403349451500,40417118,11855634,34636532
1497575403396689400,35992985,11879771,33272262
1497575403444286200,39618712,11907510,33619466
1497575403496150900,37081495,11932684,33015532
1497575403545091400,40276241,11961028,33680675
1497575403598919400,41825180,11990892,34579209
1497575403649152600,39926871,12018828,34511331
1497575403712410000,52536036,12059345,38520353
1497575403763053400,42170202,12089456,37601535
1497575403807181000,36315242,12113682,35173181
1497575403854831500,34949950,12136518,33279823
1497575403903890600,40828233,12165210,34032541
1497575403951247200,39589247,12192634,34088724
1497575404003741300,42550056,12222991,35075021
1497575404055014900,39899914,12250668,34818501
1497575404114821300,38365779,12276783,34174318
1497575404173369700,49735567,12314242,37439574
1497575404248806000,64126383,12366054,44021138
1497575404297292000,39476999,12393165,40061718
1497575404355087900,41285207,12422057,38268642
1497575404415170200,50736408,12460371,40228914
1497575404485837200,45450692,12493362,39711390
1497575404535883600,37405659,12518274,36821026
1497575404581606600,39025711,12544781,35608812
1497575404626224400,36451721,12568688,34057327
1497575404672312800,38442225,12594562,33767277
1497575404735465100,43734705,12625702,35294177
1497575404794746800,39052183,12652129,34709687
1497575404848949600,42441801,12681918,35449148
1497575404909466700,45172362,12714409,36771689
1497575404972987700,38121250,12739816,35304373
1497575405033375000,49715985,12776792,38147900
1497575405080620300,38369802,12802385,36214813
1497575405130330100,40868697,12830451,35859128
1497575405175435200,35529104,12853150,33933924
1497575405235129900,46830873,12887127,36408464
1497575405304223700,57627511,12931868,41361592
1497575405401250600,38759980,12957696,38280526
1497575405452948300,40814546,12985553,37093443
1497575405504094600,42673232,13015240,36980032
1497575405556062400,44350556,13046576,37452751
1497575405606388000,39737314,13073266,36258008
1497575405656021900,42182966,13102376,36328325
1497575405702627900,37546672,13126820,34884564
1497575405751869300,39321491,13153015,34589956
1497575405802197400,38281360,13178143,34081378
1497575405857318200,39369512,13204335,34127513
1497575405904732700,38310717,13229441,33817390
1497575405967391900,39003499,13255215,33855683
1497575406016600000,40532989,13282493,34371661
1497575406065810200,38920788,13308131,34165886
1497575406117059600,40110597,13334934,34426376
1497575406166556700,36124110,13357723,33305124
1497575406213151300,37666807,13382032,33129380
1497575406261925000,39298405,13407948,33549596
1497575406305092400,35610889,13430151,32620081
1497575406355480000,40751535,13457473,33714273
1497575406403741800,40515665,13484531,34297232
1497575406449280900,37550793,13508597,33697422
1497575406497314400,39283333,13534372,33895582
1497575406544850000,40619847,13561457,34445535
1497575406590402600,38296025,13586192,34031700
1497575406635539300,36051717,13608658,33064930
1497575406684887400,38066830,13633116,33133494
1497575406732564600,39627392,13659110,33677505
1497575406784994700,39329735,13684781,33910418
1497575406839039400,43449583,13714545,35374664
1497575406883165800,37046446,13737877,34200157
1497575406931763500,37576058,13761715,33667301
1497575406978930300,38609345,13786563,33681156
1497575407025013400,36775866,13809552,33102885
1497575407077331000,44452343,13840195,35221887
1497575407125209700,37619909,13863975,34302498
1497575407186667700,52830855,13902942,38635457
1497575407236273700,38594194,13927633,36668343
1497575407287555900,39135764,13952841,35663869
1497575407334392300,38100482,13976989,34730850
1497575407382539100,40946838,14003959,35086627
1497575407435115000,41736488,14031691,35555702
1497575407487366900,43985672,14061645,36561325
1497575407534562500,38606430,14086190,35440329
1497575407579679900,37656203,14109760,34464647
1497575407631768400,39042562,14134693,34326122
1497575407676133700,37134090,14157692,33632356
1497575407723802700,39323064,14182858,33920575
1497575407771035700,39257920,14207933,34074583
1497575407819418600,38238258,14231963,33841657
1497575407876219000,40229399,14257960,34342956
1497575407935644400,36024117,14279727,33295894
1497575407983380700,40210591,14305657,34013234
1497575408034999500,41113136,14332465,34735404
1497575408084160400,39025232,14357158,34500606
1497575408134424000,38708618,14381509,34260046
1497575408180434800,37538149,14404666,33741912
1497575408226639400,37213925,14427475,33328786
1497575408272442800,38929689,14451977,33633472
1497575408321793800,41899677,14479425,34771586
1497575408373373700,38515163,14503461,34370193
1497575408425490500,37861185,14526818,33921329
1497575408479171100,39309598,14551601,34118797
1497575408524276600,34855245,14571905,32809388
1497575408576269100,44611717,14601945,35157174
1497575408627572200,41108786,14628451,35443778
1497575408687145000,39172094,14652995,34996157
1497575408738879600,40600229,14678942,35187954
1497575408792709700,38707896,14702971,34697643
1497575408841579900,39768704,14728037,34745875
1497575408890690300,37580612,14750890,34074416
1497575408935835700,36891873,14773031,33452261
1497575408985248200,39975601,14798233,34070594
1497575409031771400,38103891,14821539,33842765
1497575409081796100,38099052,14844816,33706356
1497575409131650400,40047554,14870019,34251819
1497575409183640000,39078669,14894228,34270075
1497575409232848900,38888027,14918221,34221746
1497575409281890700,40734027,14944037,34787209
1497575409333974700,44720251,14973813,36408105
1497575409387332300,41873337,15000713,36469135
1497575409439979100,42604824,15028317,36742686
1497575409491574100,42088054,15055377,36743114
1497575409540586800,38839818,15079161,35702824
1497575409585402500,35162744,15099245,33900189
1497575409640908400,46024344,15130170,36306768
1497575409694552900,43319226,15158359,36884816
1497575409743937100,38968537,15182169,35837300
1497575409788562700,35846516,15202834,34208503
1497575409837396400,40802528,15228433,34823737
1497575409888746400,37053270,15250258,33991388
1497575409935706300,38609810,15273618,33993352
1497575409994373000,38377996,15296722,33921964
1497575410051405800,47658644,15329084,36860044
1497575410102806200,37682259,15351437,35423029
1497575410152953200,38808674,15374894,34924165
1497575410199485000,37360771,15396880,34161923
1497575410249716200,42142986,15423626,35241406
1497575410295345200,35062823,15443266,33618476
1497575410346486600,43839705,15471662,35463649
1497575410396838900,37436920,15493627,34517702
1497575410447644800,42949408,15521083,35721377
1497575410498761200,38100616,15543663,34889290
1497575410546343500,37731702,15565851,34273399
1497575410597046900,42917576,15593202,35570283
1497575410641760700,36674758,15614284,34346630
1497575410699829700,45937860,15644607,36587559
1497575410746868900,38190717,15667154,35447680
1497575410803016900,43963815,15695450,36618697
1497575410860716700,48285704,15728040,38710870
1497575410912515000,38178627,15750491,36724376
1497575410958947000,38172324,15772913,35532230
1497575411010859400,40414975,15797555,35538605
1497575411061761800,43661576,15825419,36586536
1497575411116366600,37015528,15846609,35084114
1497575411164400500,40761064,15871524,35386652
1497575411217892300,39070794,15894723,35027566
1497575411269777200,42360472,15921189,35869934
1497575411318642500,38273484,15943541,35065523
1497575411400550600,66028103,15993625,43493874
1497575411473504300,40896363,16018528,40487553
1497575411552325200,38411079,16040921,37887952
1497575411622372700,59251901,16084132,43019864
1497575411670360200,38081658,16106129,39306777
1497575411732422500,38164935,16128188,37107394
1497575411777526000,37702420,16149762,35641040
1497575411827377500,37476361,16171089,34690367
1497575411871788800,37670182,16192588,34183864
1497575411915715600,35519875,16211915,33191413
1497575411972500400,45402988,16241106,35769948
1497575412015802800,36312837,16261178,34401437
1497575412069575700,40035365,16284952,34776847
1497575412137012500,56441797,16325109,40270436
1497575412182919000,37744285,16346528,37567861
1497575412238782900,44270362,16374452,38042878
1497575412299952300,37789044,16395867,36249592
1497575412376325900,68937356,16448408,45173920
1497575412426572700,40677544,16472637,41461267
1497575412520317700,82102233,16538267,52532915
1497575412573459300,41907488,16563636,46278576
1497575412634456700,53435087,16600508,46228336
1497575412684086000,34223569,16618131,40034207
1497575412732720600,38940012,16640452,37833100
1497575412788856700,41767575,16665580,37421847
1497575412835459900,37003585,16685918,35647840
1497575412889005000,41079665,16710311,35893464
1497575412937179400,39963690,16733565,35684537
1497575412983255000,38744375,16755576,35169618
1497575413031410100,38265555,16777086,34708704
1497575413081020600,39479427,16799788,34823508
1497575413131179100,38459278,16821447,34566716
1497575413175319400,36017577,16840643,33630566
1497575413224321800,38234279,16862037,33781954
1497575413270760000,37828969,16883004,33744372
1497575413317953200,39705944,16905827,34325988
1497575413365673500,35481192,16924402,33320616
1497575413410390200,34987917,16942466,32560519
1497575413475291500,38319464,16963843,33175314
1497575413534164700,51348004,16998227,37728041
1497575413580448500,37589961,17018819,36046062
1497575413634611900,41303147,17043103,36230434
1497575413680457200,38692391,17064752,35504923
1497575413731673300,44001071,17091689,36775413
1497575413782478900,38817520,17113415,35875915
1497575413828903900,38939581,17135241,35377114
1497575413879697100,38210123,17156316,34845402
1497575413929341600,37986437,17177146,34456236
1497575413980212900,38547158,17198516,34404374
1497575414025721600,35498552,17216816,33396342
1497575414089152200,37438982,17237038,33415847
1497575414139908500,43442180,17263243,35356174
1497575414192637100,39315904,17285296,35197905
1497575414235879100,35704810,17303715,33945525
1497575414300367000,39243371,17325655,34331431
1497575414351455400,42886857,17351216,35734266
1497575414395611300,36868792,17370734,34646188
1497575414441295700,39048887,17392412,34694693
1497575414491320000,38349328,17413369,34500951
1497575414555793900,35075114,17431030,33335338
1497575414602480000,37696755,17451296,33478912
1497575414647386800,37080925,17470926,33368977
1497575414706556500,36412584,17489867,33090028
1497575414756825000,42471313,17514849,34869008
1497575414805619700,40280801,17537615,35235215
1497575414869043000,51606132,17571683,39092169
1497575414918569700,37644337,17591756,36927296
1497575414969651200,38156560,17612321,35794382
1497575415019012000,38075267,17632784,35090163
1497575415067662200,37787955,17652939,34577021
1497575415119082300,37033107,17672319,34028422
1497575415170744300,43450080,17698097,35760642
1497575415215231100,35291414,17715690,34183079
1497575415260750500,38304474,17736279,34205123
1497575415312054400,39485294,17758028,34599019
1497575415358914600,38099281,17778369,34392165
1497575415405361400,34926644,17795518,33251242
1497575415456772900,40063903,17817786,34217104
1497575415511403100,44167639,17844136,36115679
1497575415557490700,38019615,17864311,35283391
1497575415603383600,37178639,17883626,34515658
1497575415659147000,44363953,17910106,36363030
1497575415705420100,36723102,17928919,35020832
1497575415751955100,37632660,17948623,34508967
1497575415807285300,42783322,17973457,35856768
1497575415857997700,38576567,17994060,35317042
1497575415906234800,38736932,18014803,35046311
1497575415957048600,41472748,18038261,35763708
1497575416031298000,64645321,18084868,43634395
1497575416081307500,41966571,18108750,41080611
1497575416132518700,38450542,18129092,38421582
1497575416186073300,43003984,18153967,38289426
1497575416246245000,51820994,18187634,41042358
1497575416298731000,40423917,18209870,39038315
1497575416345614100,38494088,18230154,37218171
1497575416399125200,41382474,18253307,37054859
1497575416464113100,38099345,18273153,35904816
1497575416512994800,41274666,18296154,36235636
1497575416578620700,56337487,18334195,41271111
1497575416627523000,37230685,18353092,38162118
1497575416673729600,38681995,18373421,36764085
1497575416719134800,37716860,18392764,35617063
1497575416766892900,38220358,18412592,35092001
1497575416813939500,39673755,18433853,35245071
1497575416863921400,40726580,18456146,35676549
1497575416915146200,37000715,18474690,34741194
1497575416962793000,39401967,18495618,34952248
1497575417012939600,40982616,18518105,35587922
1497575417060374600,38097974,18537684,35045133
1497575417116464300,45823232,18564970,37200814
1497575417165490500,35103161,18581508,35055236
1497575417218523700,43276124,18606203,36392716
1497575417275540400,36205633,18623802,34927528
1497575417325643500,42129535,18647308,35951378
1497575417372302100,37045686,18665706,34935629
1497575417421043900,39428141,18686469,35092401
1497575417493328800,40769939,18708552,35618822
1497575417547425700,39005761,18728849,35370118
1497575417594461600,38070655,18748191,34922330
1497575417648591800,38360498,18767804,34748225
1497575417732886900,38495623,18787531,34688686
1497575417782454600,39071280,18807815,34839307
1497575417834661800,39010199,18828018,34911676
1497575417880403700,37554841,18846744,34489523
1497575417932976600,45224170,18873122,36699565
1497575417975136500,34773708,18889022,34673076
1497575418024143000,40442413,18910576,35278093
1497575418076723800,38892857,18930558,35145398
1497575418123688200,38147344,18949775,34828050
1497575418172150800,38571959,18969397,34775461
1497575418224439700,38939036,18989367,34863289
1497575418277016300,41192765,19011570,35641011
1497575418322754900,38004165,19030563,35085857
1497575418368938100,37881925,19049414,34715027
1497575418415047400,38531720,19068896,34702602
1497575418464497400,40545660,19090373,35343161
1497575418510000700,38530348,19109813,35082277
1497575418557646300,40875140,19131578,35679961
1497575418603557300,37686754,19150134,35016819
1497575418651632300,39631626,19170615,35244704
1497575418700345300,38624148,19190069,35059652
1497575418762053700,52856176,19223735,39518639
1497575418805547100,35325862,19239837,36569460
1497575418856692500,42580135,19263177,37129846
1497575418902519400,38220987,19282135,36068635
1497575418945648100,35695286,19298548,34622657
1497575418990794300,38215042,19317465,34565208
1497575419049229100,39235228,19337382,34859712
1497575419111963400,36633644,19354679,34202880
1497575419167679600,42334315,19377658,35640063
1497575419214972100,38367125,19396648,35230720
1497575419262777300,40990214,19418241,35828625
1497575419309226600,38217628,19437041,35299075
1497575419357797500,41746208,19459350,36115504
1497575419407903500,40300488,19480191,36143047
1497575419452139100,35379097,19496090,34581453
1497575419504174600,38814584,19515408,34748544
1497575419550444900,37714448,19533607,34497182
1497575419594818400,34915377,19548989,33449300
1497575419640913300,36384935,19565825,33293514
1497575419688981400,38222751,19584482,33791311
1497575419738285600,37146892,19602044,33746113
1497575419786081400,37561997,19620004,33853630
1497575419835543600,35443674,19635828,33239578
1497575419880835600,37668034,19653860,33586416
1497575419941795600,39654312,19673861,34433538
1497575419985509800,36577293,19690764,33955669
1497575420031578800,37891837,19708965,34092251
1497575420076766100,37643069,19726899,34095784
1497575420129053300,39093858,19746266,34565024
1497575420179603500,42924714,19769445,36077802
1497575420228048000,40016242,19789691,36053681
1497575420272624700,37354225,19807256,35186300
1497575420325347100,34743618,19822192,33829255
1497575420372462300,38316128,19840686,34162983
1497575420425863300,39512128,19860358,34748597
1497575420474864100,40369788,19880867,35376828
1497575420519844400,37683247,19898670,34893008
1497575420567898000,37671102,19916442,34600223
1497575420616194300,37787075,19934313,34463184
1497575420662945700,37584288,19951963,34317277
1497575420712511900,37824435,19969835,34308215
1497575420763711500,39578348,19989444,34867195
1497575420812002900,38112187,20007566,34733495
1497575420856668300,36698136,20024257,34200796
1497575420915432700,40970879,20045204,35254046
1497575420977661300,48379126,20073537,38265698
1497575421026777900,38057161,20091521,36761577
1497575421080006500,38906388,20110336,36133127
1497575421129335300,40036891,20130262,36120434
1497575421175682300,38218980,20148351,35530844
1497575421226091300,39301667,20167505,35526061
1497575421273641200,39706287,20187043,35654587
1497575421320164400,39348216,20206204,35618306
